instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
641,Tree - jenis belum teridentifikasi,27,1972,1840,1978,1845,7,6,1975.74,1842.37
642,Tree - jenis belum teridentifikasi,153,1687,1837,1698,1855,12,19,1692.69,1845.07
643,Tree - jenis belum teridentifikasi,1736,901,1820,946,1873,46,54,921.11,1848.68
644,Tree - jenis belum teridentifikasi,29,1637,1848,1642,1854,6,7,1639.79,1850.24
645,Tree - jenis belum teridentifikasi,167,1854,1843,1867,1863,14,21,1860.28,1852.34
646,Tree - jenis belum teridentifikasi,1442,855,1843,901,1886,47,44,879.3,1863.26
647,Tree - jenis belum teridentifikasi,850,2014,1833,2047,1871,34,39,2032.27,1853.34
648,Tree - jenis belum teridentifikasi,76,1708,1853,1715,1868,8,16,1711.16,1860.47
649,Tree - jenis belum teridentifikasi,90,1544,1859,1558,1867,15,9,1551.14,1862.42
650,Tree - jenis belum teridentifikasi,137,1513,1868,1540,1878,28,11,1527.52,1873.43
651,Tree - jenis belum teridentifikasi,33,1489,1874,1496,1880,8,7,1492.85,1877.18
652,Tree - jenis belum teridentifikasi,267,1834,1863,1849,1885,16,23,1841.3,1874.96
653,Tree - jenis belum teridentifikasi,32,1659,1895,1663,1902,5,8,1661.38,1899.03
654,Tree - jenis belum teridentifikasi,476,1535,1877,1555,1914,21,38,1544.61,1896.52
655,Tree - jenis belum teridentifikasi,26,2033,1905,2038,1909,6,5,2035.31,1906.88
656,Tree - jenis belum teridentifikasi,408,1794,1905,1820,1927,27,23,1807.08,1915.89
657,Tree - jenis belum teridentifikasi,43,1929,1913,1936,1921,8,9,1932.23,1915.93
658,Tree - jenis belum teridentifikasi,57,1536,1914,1541,1926,6,13,1537.84,1919.79
659,Tree - jenis belum teridentifikasi,90,1378,1913,1387,1928,10,16,1382.01,1921.31
660,Tree - jenis belum teridentifikasi,65,1511,1914,1521,1926,11,13,1516.18,1920.29
661,Tree - jenis belum teridentifikasi,93,1631,1921,1641,1935,11,15,1636.47,1928.69
662,Tree - jenis belum teridentifikasi,46,16,1928,23,1935,8,8,19.3,1932.17
663,Tree - jenis belum teridentifikasi,83,1540,1929,1558,1935,19,7,1548.41,1932.51
664,Tree - jenis belum teridentifikasi,78,9,1941,19,1952,11,12,12.82,1947.37
665,Tree - jenis belum teridentifikasi,203,1636,1941,1652,1959,17,19,1642.78,1949.52
666,Tree - jenis belum teridentifikasi,107,547,1941,561,1954,15,14,552.99,1948.05
667,Tree - jenis belum teridentifikasi,58,1574,1944,1583,1956,10,13,1578.26,1950.6
668,Tree - jenis belum teridentifikasi,55,1536,1958,1542,1966,7,9,1538.82,1961.91
669,Tree - jenis belum teridentifikasi,465,1639,1955,1663,1990,25,36,1655.24,1970.88
670,Tree - jenis belum teridentifikasi,55,537,1968,542,1982,6,15,539.49,1975.18
671,Tree - jenis belum teridentifikasi,157,1612,1965,1626,1981,15,17,1619.78,1973.02
672,Tree - jenis belum teridentifikasi,56,1599,1973,1606,1984,8,12,1602.7,1977.96
673,Tree - jenis belum teridentifikasi,36,586,1973,592,1981,7,9,588.72,1977.25
674,Tree - jenis belum teridentifikasi,204,2004,1967,2023,1985,20,19,2013.95,1975.45
675,Tree - jenis belum teridentifikasi,528,2023,1969,2047,1998,25,30,2037.49,1983.0
676,Tree - jenis belum teridentifikasi,71,1586,1980,1593,1990,8,11,1589.51,1984.56
677,Tree - jenis belum teridentifikasi,46,1812,1984,1818,1994,7,11,1814.24,1988.0
678,Tree - jenis belum teridentifikasi,26,1698,1985,1704,1990,7,6,1701.04,1988.19
679,Tree - jenis belum teridentifikasi,29,1852,1985,1858,1992,7,8,1854.48,1988.41
680,Tree - jenis belum teridentifikasi,795,1594,1983,1644,2010,51,28,1617.09,1997.51
681,Tree - jenis belum teridentifikasi,20,410,1997,414,2001,5,5,412.05,1998.6
682,Tree - jenis belum teridentifikasi,146,549,2000,563,2015,15,16,555.68,2007.73
683,Tree - jenis belum teridentifikasi,90,1494,2001,1506,2010,13,10,1499.26,2005.78
684,Tree - jenis belum teridentifikasi,50,1686,2002,1694,2009,9,8,1690.54,2005.72
685,Tree - jenis belum teridentifikasi,291,1511,1991,1541,2017,31,27,1525.82,2005.79
686,Tree - jenis belum teridentifikasi,36,1420,2008,1426,2018,7,11,1422.72,2012.83
687,Tree - jenis belum teridentifikasi,23,2017,2011,2022,2015,6,5,2019.26,2013.04
688,Tree - jenis belum teridentifikasi,318,1760,2005,1785,2022,26,18,1772.42,2013.31
689,Tree - jenis belum teridentifikasi,80,1610,2011,1620,2021,11,11,1615.56,2015.66
690,Tree - jenis belum teridentifikasi,134,1556,2013,1567,2030,12,18,1561.54,2022.87
691,Tree - jenis belum teridentifikasi,395,551,2016,586,2038,36,23,571.32,2027.07
692,Tree - jenis belum teridentifikasi,1168,1885,2006,1931,2047,47,42,1906.21,2029.39
693,Tree - jenis belum teridentifikasi,365,2027,2011,2047,2042,21,32,2038.43,2028.14
694,Tree - jenis belum teridentifikasi,44,674,2030,680,2038,7,9,676.68,2034.25
695,Tree - jenis belum teridentifikasi,756,384,2029,442,2047,59,19,408.19,2040.33
696,Tree - jenis belum teridentifikasi,65,421,2029,429,2037,9,9,424.29,2033.42
697,Tree - jenis belum teridentifikasi,597,1533,2021,1562,2047,30,27,1547.24,2036.65
698,Tree - jenis belum teridentifikasi,118,1574,2035,1585,2047,12,13,1579.84,2041.8
699,Tree - jenis belum teridentifikasi,983,1630,2012,1671,2047,42,36,1647.5,2033.21
700,Tree - jenis belum teridentifikasi,552,1860,2024,1892,2047,33,24,1877.79,2035.59
701,Tree - jenis belum teridentifikasi,143,1932,2032,1950,2047,19,16,1940.88,2041.43
